id;code;description;unit;fractioned;barcode;internal_barcode;supplier_code;model;part_number;brand_code;inventory_enabled;inventory_minimum;inventory_maximum;inventory_negative;cost;cost_based;utility;utility2;utility3;price;price2;price3;sell_price;sell_price2;sell_price3;ask_price;pred_discount;max_sale_discount;on_sale;is_active;consignment;generic;image;observations;department;subdepartment;use_taxes;taxes;tax_code;use_taxes2;taxes2;tax_code2;use_taxes3;taxes3;tax_code3;created;updated
300e09ea-d037-4122-b95f-db3390dfd697;90029;CURVA (GARFIO DOMESTICO) SINGER (2515) C-A#8;UND;1;;;2515;?;;;1.00;1.00;3.00;0.00;1500.00;;35.00;35.00;;2278.76;2278.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
59f67057-014e-4f11-b7a6-67042e70de89;90030;CARBON PD-6H  KY  (1951507) C# VD141;PAR;0;;;1951507;PD-6H  KY  (1951507);;;1.00;1.00;12.00;0.00;868.00;;35.00;35.00;;1238.94;1238.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
2b9aadcf-d380-4097-a339-c85f3b2c198d;90031;AGUJA OVERLOCK CASERA #10 (VERDE) (2054-06 70/10) C#43;PAQ;0;;;2054-06 70/10;2054-06 70/10;;;1.00;1.00;6.00;0.00;1637.15;;35.00;35.00;;2345.13;2345.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
afc36e94-d95f-40e2-a6b7-2a9a8ae292d5;90032;CARBON J-255 (1951506);PAR;0;;;1951506;j-255;;;1.00;1.00;12.00;0.00;4132.00;;35.00;35.00;;5707.96;5707.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
5c83bd20-4db4-46b1-a8fd-8f3fab904a89;90033;ACEITE 3 EN 1(3 ONZ,88.7ML);UND;0;;;10510160;3 EN 1;;;1.00;1.00;50.00;0.00;608.93;;35.00;35.00;;1017.70;1017.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
08a75c37-1c54-4291-a27b-d45da28d7ba1;90034;TAPA CARBON;UND;1;;;;?;;;1.00;1.00;12.00;0.00;198.00;;35.00;35.00;;2699115.00;261062.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
7af2639c-8a32-4841-9ee4-a19582a48e70;90035;TUERCA INTERNA DG-100B C# VD141;UND;0;;;;DG100B;;;1.00;1.00;12.00;0.00;433.75;;35.00;35.00;;619.47;619.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
193793bb-2411-45c0-8b94-34fc2afab25b;90036;TUERCA EXTERNA DG-100B C# VD141;UND;0;;;;DG-100B;;;1.00;1.00;12.00;0.00;588.00;;35.00;35.00;;840.71;840.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
47874220-abea-4430-859c-4176d59f0bee;90037;VOLANTE SINGER COMPLETO (357009-451);UND;0;;;357009-451;?;;;1.00;2.00;6.00;0.00;11000.00;;40.00;40.00;;16814.16;16814.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
0b7f4a74-718e-4575-9272-fa44a30d1870;90038;TUERCA EXTERNA ESM TG-C180GP;und;1;;;;?;;;1.00;1.00;12.00;0.00;442.00;;35.00;35.00;;650.00;650.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
072a9c55-2352-40c3-aad7-ad5d5c1ad9ec;90039;TUERCA INTERNA DGS-180B;UND;0;;;;DGS-180B;;;1.00;1.00;12.00;0.00;8673333.00;;35.00;35.00;;1482.30;1482.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
f14d78e2-af5d-44c7-bf97-df7f63831799;90040;TUERCA EXTERNA DGS-180B C# VD141 C# VD141;UND;0;;;;DGS180B;;;1.00;1.00;3.00;0.00;890.00;;35.00;35.00;;1460.18;1460.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
706ce3f4-149f-48bd-87cd-4ae5669237b2;90041;TUERCA INTERNA TGC-100SA C# VD141;UND;0;;;; TGC-100SA;;;1.00;1.00;12.00;0.00;4203333.00;;35.00;35.00;;663.72;619.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
27dbe2e4-3821-46db-8017-220341dd89d3;90042;TUERCA EXTERNATGC-100SA C# VD141;UND;0;;;;TGC-100SA;;;1.00;1.00;12.00;0.00;522.00;;35.00;35.00;;707.96;676.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
8016b6d7-3881-471e-a2e5-e59d474b6fb6;90043;CORREA MOTOR MC SINGER (196388);UND;1;;;196388;?;;;1.00;1.00;12.00;0.00;1350.00;;35.00;35.00;;2212.39;2212.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
e6d59f8b-42d5-4387-a8bb-7827d79345ce;90044;BOBINA BROTHER MOD. CS4000 (XC31503051);UND;0;;;XC31503051;?;;;1.00;1.00;2.00;0.00;8000.00;;40.00;40.00;;12168.14;12168.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
eed5cc90-676e-4f40-a626-87c1adc1fa73;90045;NIDO CUNA COMPLETO SINGER (35290) C#A2;UND;0;;;35290;?;;;1.00;3.00;10.00;0.00;2750.00;;35.00;35.00;;4203.54;4203.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
6f38bf63-155c-4655-8544-7d0bec23c779;90046;AGUJA IND #10/11 GROZ-BECKERT C/GRUESA(PLANA)  C#B4;PAQ;0;;;1955-11;1955-11;;;1.00;2.00;20.00;0.00;1200.00;;35.00;35.00;;1946.90;1946.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
2e5dbce2-112e-42e5-a482-09d0772278eb;90047;CARBON D513/D210/100SA VIEJO /82BA/13BV (1951512);PAR;0;;;1951512;D513/D210/100SA VIEJO /82BA/13BV (195151;;;1.00;1.00;12.00;0.00;1672.00;;35.00;35.00;;2654.87;2654.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
71ff505d-a345-420e-beb6-c18cf42159e6;90048;SET AGUJAS DE MANO;PAQ;0;;;;?;;;1.00;1.00;21.00;0.00;72.00;;35.00;35.00;;150.44;150.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
510503d4-4ae2-4f43-807c-266f5f42d617;90049;PLACA DIENTES INDUSTRIAL LIVIANA C#1;UND;1;;;;?;;;1.00;1.00;12.00;0.00;840.71;;35.00;35.00;;1194.69;1194.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b386ecfb-6a22-421a-b800-7dccb24d8374;90050;PLACA CORREDISA INDUSTRIAL C#A82;UND;0;;;;?;;;1.00;1.00;6.00;0.00;783185.00;;35.00;35.00;;1194.69;1194.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
ea6cc716-501c-419b-a504-344476766773;90051;AGUJA CURVA P/ OVERLOCK C#A81;UND;0;;;UY154-14;?;;;1.00;6.00;24.00;0.00;385.00;;35.00;35.00;;575.22;575.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
7d6b2ae4-9a01-4d41-b12c-0b9b40acc17b;90052;"TACHUELA 5/8"" (MOSCA-ZAPATERIA)";UND;0;;;6210117;?;;;1.00;6.00;36.00;0.00;1401.00;;35.00;35.00;;2035.40;2035.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
10572e72-2a09-4bfe-928f-0a526798261e;90053;LOOPER MC SINGER MOD 14SH654 (550411);UND;0;;;550411; 14SH654 (550411);;;1.00;1.00;6.00;0.00;6000.00;;35.00;35.00;;9292.04;9292.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
9ce8d4fe-b165-44ae-8efb-db14882c6be0;90054;ROL 626 ZZ TALADRO(3070) RJ#40;und;1;;;3070;?;;;1.00;1.00;3.00;0.00;1016.00;;35.00;35.00;;1438.05;1438.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
1ad5720a-c678-41e0-a024-38747be11cf0;90055;LOOPER MC SUPERIOR SINGER 14U554 (550568);UND;0;;;550568;?;;;1.00;1.00;2.00;0.00;6000.00;;40.00;40.00;;9292.04;9292.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
bd184e61-6d77-4a40-84ea-1fdb9d32b21f;90056;PIN PLS CON BASE SINGER;UND;1;;;;?;;;1.00;1.00;2.00;0.00;2524514.00;;35.00;35.00;;4424779.00;4424779.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
f5c3c997-d7db-478a-b94f-4c93162febf2;90057;BOBINA INDUSTRIAL 52237 C#3;UND;0;;;52237  Z0013;?;;;1.00;1.00;10.00;0.00;1000.00;;35.00;35.00;;1504.42;1504.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
72962924-5083-4f9a-856c-62415a09e6dc;90058;TUERCA EXTERNA TGC-180GP;und;0;;;;?;;;1.00;1.00;12.00;0.00;790.00;;35.00;35.00;;1061.95;1030.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
39e351f8-6cd2-4046-b19d-60ef9a7f83fd;90059;AGUJA IND 100/16 SINGER C/DELGADA  (C#48);PAQ;0;;;1515-01 100/16;1515-01 100/16;;;1.00;1.00;3.00;0.00;1100.00;;35.00;35.00;;1769.91;1769.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
9ea25cf4-f806-4982-bc3c-7fb70ae118e2;90060;AGUJA IND GROZ-BECKERT 110/18 C/ GRUESA) C#B6;PAQ;0;;;31-243;B27 81X1 135X7;;;1.00;1.00;6.00;0.00;1519183.00;;35.00;35.00;;2433.63;2433.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
3b0dcbfe-7350-4acd-b97e-89c1d16e57a2;90061;TUERCA FLANGER DGS-180C C# VD130;UND;0;;;;180c;;;1.00;1.00;6.00;0.00;114.40;;35.00;35.00;;154.87;154.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a38da33a-ba9f-476e-9feb-90d870bea057;90062;TERMINAL MACHO ROJO;SET;1;;;1542082;?;;;1.00;1.00;6.00;0.00;233.00;;40.00;40.00;;39.82;39.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
df5f0551-2811-4247-a79d-61283ad4d4b3;90063;PLACA MC AGUJA SINGER # 550443-452 C#A86;UND;0;;;550443-452;14SH654;;;1.00;2.00;6.00;0.00;7000.00;;40.00;40.00;;10796.46;10796.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
302cfeef-e6e9-4a8a-997a-63a099ad4588;90064;PLACA INDUSTRIAL LIVIANA (147150) C#1;UND;0;;;147150;-147150;;;1.00;1.00;12.00;0.00;1000.00;;40.00;40.00;;1637.17;1637.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
02c78f0a-3b42-4659-80d3-127a468a24e7;90065;CARRETEL  INDUSTRIAL (55623);UND;0;;;30-004 55623;55623;;;1.00;12.00;50.00;0.00;66.00;;35.00;35.00;;132.74;132.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
35cdcd4e-d432-49e4-8519-41bbae509974;90066;TUERCA FLANGER NUT DG-100-B C# VD141;und;0;;;;NUT DG-100-B;;;1.00;1.00;12.00;0.00;333.85;;35.00;35.00;;442.48;442.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
fc7d9580-6376-48f9-ac50-2eed5d466dba;90067;PLACA 4MM MC SINGER # 445883/3456 C#A86;UND;0;;;445883;?;;;1.00;1.00;10.00;0.00;2000.00;;35.00;35.00;;3716.81;3716.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
000ef7c8-239b-44ba-a904-13b6f902133a;90068;AGUJA OVERLOCK INDUSTRIAL 80/12 C#37;UND;0;;;6120-12;?;;;1.00;1.00;10.00;0.00;2000.00;;35.00;35.00;;3097.35;3097.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
3fd1f08d-3a52-48e9-8e74-788319c22b00;90069;PLACA INDUSTRIAL PESADA (12482) C#A85;UND;0;;;12482;?;;;1.00;1.00;3.00;0.00;1001.00;;35.00;35.00;;2212.39;2212.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a18534f3-374d-4b7f-892f-a5021742d492;90070;AGUJA IND GROZ-BECKERT 110/18 C/ DELGADA C#B19;PAQ;0;;;31-203;?;;;1.00;1.00;3.00;0.00;1194.70;;35.00;35.00;;1725.66;1725.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
34e3d2db-786b-4abe-9544-df6b0de49bae;90071;PATILLA SINGER DESMONTABLE 5MM C#46 MOD 3221 (5011-4);UND;0;;;45530-B / 5011-4;?;;;1.00;1.00;3.00;0.00;1200.00;;35.00;35.00;;2212.39;2212.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
6efeb59c-294e-49b8-8522-38d750275c42;90072;TAPA PRENSA HILO MC SINGER (GDE);UND;1;;;;?;;;1.00;1.00;12.00;0.00;400.00;;35.00;35.00;;6637168.00;6637168.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b3c63c3c-c284-4ae4-8a8b-4b0602dd3998;90073;PIE SINGER COMPLETO (155/446) C#92;UND;0;;;155/446;?;;;1.00;1.00;6.00;0.00;1500.00;;35.00;35.00;;2345.13;2345.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
79e3bf22-77ad-4b78-8538-a04ff0b2a818;90074;DIENTE INDUSTRIAL PESADO C#6;UND;1;;;;?;;;1.00;1.00;50.00;0.00;800.00;;35.00;35.00;;2212.39;2212.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
1c2b37b4-1063-4e20-b8d7-d377a7a8d963;90075;AGUJA IND GROZ-BECKERT 100/16 C/ DELGADA (C#32);UND;0;;;1515-16;?;;;1.00;3.00;12.00;0.00;1250.00;;40.00;40.00;;1858.41;1858.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
02cd21a0-42c2-419f-b524-2ef22da1b37f;90076;ROLL RACH W.W. (WHITE WESTINHOUSE) C#81;UND;0;;;(WCB6205-S);?;;;1.00;1.00;6.00;0.00;15690.00;;35.00;35.00;;19911.50;19911.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
cca19874-c4ae-462d-bfb7-bbe33a533374;90077;AGUJA IND 140/22 SINGER C/GRUESA  C#B15;PAQ;0;;;1955-22 140/22;1955-01 140/22;;;1.00;2.00;10.00;0.00;1230177.00;;35.00;35.00;;1858.41;1858.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
454cda73-7938-4dfa-9d6f-2a8bec663dd4;90078;AGUJA ESPECIAL #14 SINGER 90/14 C#B12;PAQ;0;;;2045-14;2045-14 90/14;;;1.00;1.00;3.00;0.00;670.00;;35.00;35.00;;1061.95;1061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
8022d5a0-c7aa-43c4-a776-1f42ed3fc756;90079;"CAJA PI†ONES TGC-100SA LG 4""";und;1;;;;?;;;1.00;1.00;3.00;0.00;2766.00;;35.00;35.00;;3628319.00;3446903.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
2ccd69b5-2ef0-4eaa-ae1d-7c9df803e3b2;90080;CARBON 180B/180C/HC-14/HC14D C-B #21;UND;0;;;1951503;PATIN;;;1.00;1.00;6.00;0.00;1480.00;;35.00;35.00;;2433.63;2433.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b0969c46-0f6e-4737-87ca-1676c8a81151;90081;AGUJA ESPECIAL #11 SINGER #2045 80/11 (C#B16) CB#16;PAQ;0;;;2045-11;2052  3/11;;;1.00;1.00;6.00;0.00;670.00;;35.00;35.00;;1061.95;1061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
19923869-ce96-451e-8b37-8c840d267686;90082;PLACA SINGER 14U 412730 (412730) C#A84;UND;0;;;412730;?;;;1.00;1.00;6.00;0.00;6000.00;;35.00;35.00;;11061.95;11061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
44bacb2d-c71f-4912-9c36-ce17241e40f1;90083;AGUJA ESPECIAL #09 C#8 SINGER #2045-09 C#B10;PAQ;0;;;SINGER #2045-09;2045-09;;;1.00;6.00;25.00;0.00;670.00;;35.00;35.00;;1061.95;1061.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
8363c1ef-3c77-410a-8312-c14dc61413a2;90084;PORTA CARB”N 7D/10EA/D310R;UND;0;;;;7D/10EA/D310R;;;1.00;1.00;6.00;0.00;577.20;;30.00;25.00;;752.21;721.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
aa8c9c69-421f-4d46-ac29-c7da9467d389;90085;PORTA CARB”N SGD13/S107;und;1;;;;?;;;1.00;1.00;6.00;0.00;1206.40;;30.00;25.00;;1592.92;1522124.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
175e7004-dcc8-4c6b-8555-45e38696ac13;90086;AGUJA ESPECIAL #18 SINGER #2045-18  C#B11;PAQ;0;;;2051  1/9 ;2051  1/9 ;;;1.00;5.00;50.00;0.00;4130189.00;;35.00;35.00;;663.72;663.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
7e2d3fbe-1a7a-4899-9a64-822c70c4e1c6;90087;AGUJA GEMELA 4MM  C#A80;UND;0;;;2024-14;?;;;1.00;1.00;50.00;0.00;830.00;;35.00;35.00;;1283.19;1283.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
f2acc015-f0cc-49c5-b15d-8c5e3fc473bd;90088;PORTA CARB”N PP-3A/100B  C# VD141;UND;0;;;;PP03A/100B;;;1.00;1.00;6.00;0.00;899.60;;30.00;25.00;;1194.69;1128.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
ecdb5a24-ac71-46bf-9ecf-efb175f8832e;90089;PORTA CARB”N 180B/180C/HC14C C# VD141;UND;0;;;;180B/180C/HC14C ;;;1.00;1.00;6.00;0.00;1572.50;;30.00;25.00;;2044.25;1969.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
68186800-e9ef-45a5-a077-54f9c5dc136b;90090;DIENTE INDUSTRIAL LIVIANO C#6 (149057);UND;1;;;149057;?;;;1.00;1.00;3.00;0.00;1100.00;;35.00;35.00;;1725.66;1725.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
e6afaa0a-bada-480f-89e4-24499586d67e;90091;PALILLO PLS P/HILO PR SINGER C/BASE  C#A3;UND;0;;;444813;?;;;1.00;1.00;6.00;0.00;737.50;;35.00;35.00;;1238.94;1238.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
efc58826-d9d3-40af-b9f6-c025a606871d;90092;INTERRUPTOR D910/D913/ (1952323);UND;1;;;1952323;?;;;1.00;1.00;3.00;0.00;9785.00;;35.00;35.00;;13716.81;13716.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
74391eb7-13a9-488d-a49d-125ca367086f;90093;AGUJA OVER IND C/GRUESA 14/16 CH #7 C#B16;PAQ;0;;;;14/16;;;1.00;1.00;6.00;0.00;7649643.00;;35.00;35.00;;752.21;752.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
a6630d7b-2b0a-4c13-b91b-59ca944a2824;90094;PATILLA INDUSTRIAL PLANA(24983);UND;1;;;;?;;;1.00;1.00;3.00;0.00;1013.10;;35.00;35.00;;1504.00;1504.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b1363cee-e22c-43dd-a9c4-892259210209;90095;CUCHILLA MC SINGER (INFERIOR) (550449);UND;0;;;550449;?;;;1.00;1.00;2.00;0.00;1000.00;;40.00;40.00;;1548.67;1548.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
b65771d2-bff3-4bf5-be3b-a279347c2345;90096;CUCHILLA PP-3A;Jgo;1;;;;?;;;1.00;1.00;6.00;0.00;4108.00;;30.00;25.00;;5398.23;5176991.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
13c3eae0-bf6e-4570-aba7-6725bef62e08;90097;PORTA CARBONES 13BV/82BA C# VD141;und;0;;;;13BV/82BA;;;1.00;1.00;6.00;0.00;889.20;;30.00;25.00;;1194.69;1115.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
82a2f2e5-8536-47f5-ad9d-f684c3eb129a;90098;AGUJA IND 110/18 SINGER CA†A DELG.  (C#44);UND;0;;;1515-18 110/18;1515-01 110/18;;;1.00;5.00;50.00;0.00;1222451.00;;35.00;35.00;;1946.90;1946.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
05e0c934-7015-44b3-a7c4-17a3de6a530b;90099;CUCHILLA MC BROTHER (SUPERIOR) (XB0563001) C#6;UND;0;;;XB0563001;?;;;1.00;1.00;3.00;0.00;3000.00;;40.00;40.00;;4601.77;4601.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
23ddf9cd-d64f-4b95-9a53-64416290ccd7;90100;AGUJA IND #20 GROZ-BECKERT C/GRUESA C#B14;UND;0;;;130/20;?;;;1.00;1.00;2.00;0.00;1100.00;;35.00;35.00;;1725.66;1725.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
8b50af5b-decb-4d7c-aab8-363d85dcd2b0;90101;PIE SINGER P/PEGAR ZIPPER (507836) C#63;UND;1;;;507836;?;;;1.00;2.00;12.00;0.00;7635088.00;;35.00;35.00;;1150.44;1150.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;;;;1.00;13.00;1.00;0.00;0.00;;0.00;0.00;;;
